"","X","id","itemname","itemtype","datecreated","datedumped","mealtype","actiontaken","actionreason","quantity","quantitytype","locationid"
"8116",8447,8447,"Mac & Cheese Bar","Menu","2016-07-13 17:22:14","2016-07-12","","Discarded","Over Production",20,"Portion",9
"8117",8448,8448,"Beef Tender Picadillo","Menu","2016-07-13 17:23:11","2016-07-11","","Discarded","Over Production",6,"Portion",9
"8118",8449,8449,"Beef, Bacon & Arugula Wrap","Menu","2016-07-13 17:26:10","2016-07-11","","Discarded","Over Production",4,"Portion",9
"8125",8456,8456,"Mashed Potatoes","Menu","2016-07-13 18:05:56","2016-07-13","","Discarded","Over Production",8,"Pound",9
"8126",8457,8457,"White Bean & Butternut Stew","Menu","2016-07-13 19:56:12","2016-07-13","","Discarded","Over Production",5,"Pound",9
"8127",8458,8458,"Grilled Chicken Cutlet","Menu","2016-07-13 19:56:58","2016-07-13","","Discarded","Over Production",1,"Pound",9
"8128",8459,8459,"Grilled Chicken Cutlet","Menu","2016-07-13 23:22:29","2016-07-13","","Discarded","Over Production",1,"Pound",9
"8129",8460,8460,"Salad Bar Waste Module","Menu","2016-07-13 23:23:22","2016-07-13","","Discarded","Over Production",16,"Pound",9
"8130",8461,8461,"Salad Dressing Waste Module","Menu","2016-07-13 23:23:42","2016-07-13","","Discarded","Over Production",3,"Pound",9
"8143",8474,8474,"Salad Bar Waste Module","Menu","2016-07-14 14:57:01","2016-07-13","","Discarded","Over Production",16,"Pound",9
"8147",8478,8478,"Cheese Pizza","Menu","2016-07-14 18:03:21","2016-07-14","","Repurposed","N/A",12,"Pound",9
"8148",8479,8479,"RoastedTurkey","Menu","2016-07-14 18:04:33","2016-07-14","","Repurposed","N/A",4,"Pound",9
"8149",8480,8480,"Southern Style Panga","Menu","2016-07-14 18:07:07","2016-07-14","","Repurposed","N/A",2,"Pound",9
"8153",8484,8484,"BBQ Chicken Drumsticks","Menu","2016-07-14 23:13:00","2016-07-14","","Repurposed","N/A",1,"Pound",9
"8154",8485,8485,"Red Petite Potatoes w/Dill","Menu","2016-07-14 23:14:22","2016-07-14","","Repurposed","N/A",8,"Pound",9
"8155",8486,8486,"Sauteed Pork Cutlet","Menu","2016-07-14 23:15:10","2016-07-14","","Repurposed","N/A",2,"Pound",9
"8156",8487,8487,"Roasted Root Vegetables","Menu","2016-07-14 23:16:10","2016-07-14","","Repurposed","N/A",1,"Pound",9
"8157",8488,8488,"Tokyo Noodles","Menu","2016-07-14 23:18:27","2016-07-14","","Repurposed","N/A",3,"Pound",9
"8158",8489,8489,"Pepperoni Pizza","Menu","2016-07-14 23:19:03","2016-07-14","","Repurposed","N/A",11,"Pound",9
"8159",8490,8490,"Vegan Mongolian Stir Fry","Menu","2016-07-14 23:19:31","2016-07-14","","Repurposed","N/A",3,"Pound",9
"8160",8491,8491,"Meat Sauce","Menu","2016-07-14 23:20:06","2016-07-14","","Repurposed","N/A",4,"Pound",9
"8161",8492,8492,"Marinara Sauce","Menu","2016-07-14 23:20:47","2016-07-14","","Repurposed","N/A",8,"Pound",9
"8170",8502,8502,"French Dipped Waffles","Menu","2016-07-15 13:35:28","2016-07-14","","Repurposed","N/A",2,"Pound",9
"8171",8503,8503,"Apple Pancakes","Menu","2016-07-15 13:35:47","2016-07-15","","Repurposed","N/A",7,"Pound",9
"8190",8522,8522,"Grilled Cheese","Menu","2016-07-15 23:34:07","2016-07-15","","Discarded","Over Production",2,"Pound",9
"8191",8523,8523,"Grilled Chicken Cutlet","Menu","2016-07-15 23:34:57","2016-07-15","","Discarded","Over Production",3,"Portion",9
"8192",8524,8524,"Hamburger No Bun","Menu","2016-07-15 23:35:18","2016-07-15","","Discarded","Over Production",3,"Portion",9
"8193",8525,8525,"Straight Cut French Fries","Menu","2016-07-15 23:35:46","2016-07-15","","Discarded","Over Production",2,"Pound",9
"8197",8529,8529,"Straight Cut French Fries","Menu","2016-07-16 11:32:23","2016-07-15","","Discarded","Over Production",2,"Pound",9
"8198",8530,8530,"Cheesy Scrambled Eggs","Menu","2016-07-16 13:26:12","2016-07-16","","Discarded","Over Production",9.8,"Pound",9
"8199",8531,8531,"Scrambled Eggs","Menu","2016-07-16 13:26:37","2016-07-16","","Discarded","Over Production",10,"Pound",9
"8200",8532,8532,"Cheesy Scrambled Eggs","Menu","2016-07-16 13:35:52","2016-07-16","","Discarded","Over Production",10,"Portion",9
"8201",8533,8533,"French Toast","Menu","2016-07-16 13:36:36","2016-07-16","","Discarded","Over Production",5,"Portion",9
"8202",8534,8534,"Scrambled Egg Whites","Menu","2016-07-16 13:37:36","2016-07-16","","Discarded","Over Production",8,"Portion",9
"8203",8535,8535,"Bacon","Menu","2016-07-16 13:38:18","2016-07-16","","Discarded","Over Production",5,"Portion",9
"8204",8536,8536,"Green Beans","Menu","2016-07-16 18:13:40","2016-07-16","","Discarded","Over Production",8,"Portion",9
"8205",8537,8537,"Chef's Choice Pasta du Jour","Menu","2016-07-16 18:14:51","2016-07-16","","Discarded","Over Production",10,"Portion",9
"8206",8538,8538,"Pepperoni Pizza","Menu","2016-07-16 18:19:18","2016-07-16","","Discarded","Over Production",7,"Portion",9
"8207",8539,8539,"Cheese Pizza","Menu","2016-07-16 18:19:50","2016-07-16","","Discarded","Over Production",7,"Portion",9
"8208",8540,8540,"Grilled Hot Dogs","Menu","2016-07-16 18:20:58","2016-07-16","","Discarded","Over Production",7,"Portion",9
"8209",8541,8541,"Grilled Chicken Cutlet","Menu","2016-07-16 18:21:26","2016-07-16","","Discarded","Over Production",7,"Pound",9
"8210",8542,8542,"Grilled Cheese","Menu","2016-07-16 18:21:42","2016-07-16","","Discarded","Over Production",5,"Portion",9
"8211",8543,8543,"Hamburger No Bun","Menu","2016-07-16 18:22:29","2016-07-16","","Discarded","Over Production",8,"Portion",9
"8212",8544,8544,"Broccoli Stromboli","Menu","2016-07-16 23:03:05","2016-07-16","","Discarded","Expired",3,"Portion",9
"8213",8545,8545,"Chef's Choice Pasta du Jour","Menu","2016-07-16 23:03:30","2016-07-16","","Discarded","Expired",5,"Portion",9
"8214",8546,8546,"Ham and Pepperoni Stromboli","Menu","2016-07-16 23:03:53","2016-07-16","","Discarded","Expired",4,"Portion",9
"8215",8547,8547,"Marinara Sauce","Menu","2016-07-16 23:04:32","2016-07-16","","Discarded","Expired",6,"Portion",9
"8216",8548,8548,"Meat Sauce","Menu","2016-07-16 23:04:56","2016-07-16","","Discarded","Expired",5,"Portion",9
"8217",8549,8549,"Salad Bar Waste Module","Menu","2016-07-16 23:24:07","2016-07-16","","Discarded","Over Production",5,"Pound",9
"8218",8550,8550,"Salad Dressing Waste Module","Menu","2016-07-16 23:24:20","2016-07-16","","Discarded","Over Production",8,"Pound",9
"8219",8551,8551,"Grilled Chicken Cutlet","Menu","2016-07-16 23:27:18","2016-07-16","","Discarded","Expired",8,"Portion",9
"8220",8552,8552,"Margarita Vegan Burger","Menu","2016-07-16 23:27:35","2016-07-16","","Discarded","Expired",3,"Portion",9
"8221",8553,8553,"Grilled Cheese","Menu","2016-07-16 23:27:57","2016-07-16","","Discarded","Expired",5,"Portion",9
"8222",8554,8554,"Hamburger No Bun","Menu","2016-07-16 23:28:31","2016-07-16","","Discarded","Expired",4,"Portion",9
"8223",8555,8555,"Grilled Hot Dogs","Menu","2016-07-16 23:28:50","2016-07-16","","Discarded","Expired",6,"Portion",9
"8224",8556,8556,"Scrambled Eggs","Menu","2016-07-17 13:53:53","2016-07-16","","Discarded","Over Production",12,"Portion",9
"8225",8557,8557,"Hard Boiled Eggs","Menu","2016-07-17 13:54:41","2016-07-17","","Repurposed","N/A",15,"Each",9
"8226",8558,8558,"Grilled Hot Dogs","Menu","2016-07-17 18:01:37","2016-07-17","","Discarded","Quality",6,"Pound",9
"8227",8559,8559,"Shaved Steak for Sandwich","Menu","2016-07-17 18:02:16","2016-07-17","","Discarded","Quality",14,"Portion",9
"8228",8560,8560,"Chicken For Parmesan Sandwich","Menu","2016-07-17 18:02:48","2016-07-17","","Discarded","Quality",3,"Pound",9
"8229",8561,8561,"Sizzlin Shrimp & Pasta","Menu","2016-07-17 18:03:30","2016-07-17","","Discarded","Quality",12,"Portion",9
"8230",8562,8562,"Shaved Steak for Sandwich","Menu","2016-07-17 18:03:57","2016-07-17","","Discarded","Quality",12,"Pound",9
"8231",8563,8563,"California Vegetable Blend","Menu","2016-07-17 18:04:19","2016-07-17","","Discarded","Quality",8,"Portion",9
"8232",8564,8564,"Grilled Cheese","Menu","2016-07-17 18:04:56","2016-07-17","","Discarded","Quality",8,"Each",9
"8233",8573,8573,"Smashed Yukon Gold Potatoes","Menu","2016-07-17 23:12:04","2016-07-17","","Discarded","Over Production",10,"Pound",9
"8234",8574,8574,"Vegetable Chili","Menu","2016-07-17 23:12:24","2016-07-17","","Discarded","Over Production",5.8,"Pound",9
"8235",8575,8575,"Chicken Rustica","Menu","2016-07-17 23:12:56","2016-07-17","","Discarded","Over Production",16,"Each",9
"8236",8576,8576,"Meatballs with Marinara","Menu","2016-07-17 23:13:27","2016-07-17","","Discarded","Over Production",12.8,"Pound",9
"8237",8577,8577,"Baked Ziti","Menu","2016-07-17 23:13:54","2016-07-17","","Discarded","Over Production",5.8,"Pound",9
"8238",8578,8578,"Grilled Hot Dogs","Menu","2016-07-17 23:20:17","2016-07-17","","Discarded","Over Production",3,"Pound",9
"8239",8579,8579,"Grilled Cheese","Menu","2016-07-17 23:20:38","2016-07-17","","Discarded","Over Production",8,"Pound",9
"8240",8580,8580,"Hamburger No Bun","Menu","2016-07-17 23:21:00","2016-07-17","","Discarded","Over Production",26,"Pound",9
"8241",8581,8581,"Grilled Chicken Cutlet","Menu","2016-07-17 23:21:16","2016-07-17","","Discarded","Over Production",8,"Pound",9
"8242",8582,8582,"Hard Boiled Eggs","Menu","2016-07-18 13:34:25","2016-07-18","","Repurposed","N/A",20,"Pound",9
"8243",8583,8583,"Scrambled Eggs","Menu","2016-07-18 13:34:51","2016-07-18","","Discarded","Quality",14,"Portion",9
"8244",8584,8584,"Vegan Burger Crumbles","Menu","2016-07-18 17:41:27","2016-07-18","","Discarded","Expired",10.2,"Pound",9
"8245",8585,8585,"Taco Bar","Menu","2016-07-18 17:42:22","2016-07-18","","Discarded","Expired",7.4,"Pound",9
"8246",8586,8586,"Arroz Con Pollo","Menu","2016-07-18 17:58:13","2016-07-18","","Discarded","Quality",14,"Portion",9
"8247",8587,8587,"Vegan Mongolian Stir Fry","Menu","2016-07-18 17:59:11","2016-07-18","","Discarded","Quality",8,"Portion",9
"8248",8588,8588,"Chef's Choice Pasta du Jour","Menu","2016-07-18 17:59:54","2016-07-18","","Discarded","Quality",8,"Portion",9
"8249",8589,8589,"Fried Vegetable Potsticker","Menu","2016-07-18 18:01:37","2016-07-18","","Discarded","Quality",14,"Portion",9
"8250",8590,8590,"Wrap n' Roll Bar","Menu","2016-07-18 23:14:09","2016-07-18","","Discarded","Over Production",9.4,"Pound",9
"8251",8591,8591,"Pot Roast Potatoes","Menu","2016-07-18 23:21:00","2016-07-18","","Discarded","Over Production",6.8,"Pound",9
"8252",8592,8592,"Corn","Menu","2016-07-18 23:24:20","2016-07-18","","Discarded","Over Production",3.4,"Pound",9
"8253",8593,8593,"Yankee Pot Roast","Menu","2016-07-18 23:25:22","2016-07-18","","Discarded","Over Production",3.4,"Pound",9
"8254",8594,8594,"Basmati Rice","Menu","2016-07-18 23:26:07","2016-07-18","","Discarded","Over Production",1.6,"Pound",9
"8255",8595,8595,"Linguini  with White Beans, Ga","Menu","2016-07-18 23:27:11","2016-07-18","","Discarded","Over Production",3.4,"Pound",9
"8256",8596,8596,"Bacon","Menu","2016-07-19 13:28:06","2016-07-19","","Repurposed","N/A",30,"Pound",9
"8257",8597,8597,"Cheesy Scrambled Eggs","Menu","2016-07-19 13:28:36","2016-07-19","","Discarded","Over Production",10,"Portion",9
"8258",8598,8598,"Country Style Hash Browns","Menu","2016-07-19 13:29:11","2016-07-19","","Repurposed","N/A",20,"Pound",9
"8259",8599,8599,"Scrambled Eggs","Menu","2016-07-19 13:29:41","2016-07-19","","Discarded","Over Production",20,"Portion",9
"8260",8600,8600,"Buttermilk Pancakes","Menu","2016-07-19 13:31:42","2016-07-19","","Discarded","Over Production",40,"Portion",9
"8261",8601,8601,"Scrambled Egg Whites","Menu","2016-07-19 13:32:13","2016-07-19","","Discarded","Over Production",10,"Portion",9
"8262",8602,8602,"White Rice","Menu","2016-07-19 17:33:28","2016-07-19","","Discarded","Over Production",20,"Portion",9
"8263",8603,8603,"Brown Rice","Menu","2016-07-19 17:34:05","2016-07-19","","Discarded","Over Production",50,"Portion",9
"8264",8604,8604,"Garlic Bread","Menu","2016-07-19 18:07:10","2016-07-19","","Discarded","Over Production",6.2,"Pound",9
"8265",8605,8605,"Lemon Butter Scrod","Menu","2016-07-19 18:07:49","2016-07-19","","Discarded","Over Production",7.4,"Pound",9
"8266",8606,8606,"Chef's Choice Pasta du Jour","Menu","2016-07-19 18:08:35","2016-07-19","","Discarded","Over Production",8.6,"Pound",9
"8267",8607,8607,"Grilled Chicken Cutlet","Menu","2016-07-19 18:10:58","2016-07-19","","Discarded","Over Production",2,"Pound",9
"8268",8608,8608,"Italian Grilled Vegetables","Menu","2016-07-19 18:11:42","2016-07-19","","Discarded","Over Production",0.4,"Pound",9
"8269",8609,8609,"Chef's Choice Pasta du Jour","Menu","2016-07-19 18:15:16","2016-07-19","","Discarded","Over Production",10.4,"Pound",9
"8270",8610,8610,"Roasted Yukon Golds","Menu","2016-07-19 23:14:02","2016-07-19","","Discarded","Over Production",13.6,"Pound",9
"8271",8611,8611,"Vegetarian Strudel","Menu","2016-07-19 23:15:20","2016-07-19","","Discarded","Over Production",5,"Pound",9
"8272",8612,8612,"Vegetarian Strudel","Menu","2016-07-19 23:15:24","2016-07-19","","Discarded","Over Production",5,"Pound",9
"8273",8613,8613,"Roasted Butternut Squash","Menu","2016-07-19 23:16:00","2016-07-19","","Discarded","Over Production",13.4,"Pound",9
"8274",8614,8614,"Chicken Chablis","Menu","2016-07-19 23:16:41","2016-07-19","","Discarded","Over Production",11.4,"Pound",9
"8275",8615,8615,"Sauteed Mushrooms","Menu","2016-07-19 23:17:15","2016-07-19","","Discarded","Over Production",7.4,"Pound",9
"8276",8616,8616,"White Rice","Menu","2016-07-19 23:18:19","2016-07-19","","Discarded","Over Production",11.8,"Pound",9
"8277",8617,8617,"Meat Sauce","Menu","2016-07-19 23:18:42","2016-07-19","","Discarded","Over Production",5.6,"Pound",9
"8278",8618,8618,"Marinara Sauce","Menu","2016-07-19 23:19:08","2016-07-19","","Discarded","Over Production",4.4,"Pound",9
"8279",8619,8619,"Sauteed Beef Tips","Menu","2016-07-19 23:19:31","2016-07-19","","Discarded","Over Production",25,"Pound",9
"8280",8620,8620,"Mac & Cheese Bar","Menu","2016-07-19 23:20:06","2016-07-19","","Discarded","Over Production",14.2,"Pound",9
"8281",8621,8621,"Scrambled Eggs","Menu","2016-07-20 13:34:16","2016-07-20","","Discarded","Over Production",7,"Pound",9
"8282",8622,8622,"Cheesy Scrambled Eggs","Menu","2016-07-20 13:34:44","2016-07-20","","Discarded","Over Production",7,"Pound",9
"8283",8623,8623,"Scrambled Egg Whites","Menu","2016-07-20 13:35:07","2016-07-20","","Discarded","Over Production",7,"Pound",9
"8284",8624,8624,"French Dipped Waffles","Menu","2016-07-20 13:36:39","2016-07-20","","Discarded","Over Production",30,"Each",9
"8285",8625,8625,"Baked Chicken Fillet Sandwich","Menu","2016-07-20 18:02:58","2016-07-20","","Discarded","Over Production",6.5,"Pound",9
"8286",8626,8626,"Cowboy Sausage & Sweet Molasse","Menu","2016-07-20 18:03:43","2016-07-20","","Discarded","Over Production",19,"Pound",9
"8287",8627,8627,"Tortellini with Roasted Pepper","Menu","2016-07-20 18:04:25","2016-07-20","","Discarded","Over Production",9,"Pound",9
"8288",8628,8628,"Sicilian Broccoli","Menu","2016-07-20 18:05:09","2016-07-20","","Discarded","Over Production",6.5,"Pound",9
"8289",8629,8629,"Basmati Rice","Menu","2016-07-20 18:05:37","2016-07-20","","Discarded","Over Production",12,"Pound",9
"8290",8630,8630,"Pasta Saute Bar","Menu","2016-07-20 22:57:34","2016-07-20","","Discarded","Over Production",1.5,"Pound",9
"8291",8631,8631,"BBQ Baked Beans","Menu","2016-07-20 23:18:33","2016-07-20","","Discarded","Over Production",0.9,"Pound",9
"8292",8632,8632,"Rice & Orzo Pilaf","Menu","2016-07-20 23:19:29","2016-07-20","","Discarded","Over Production",0.8,"Pound",9
"8293",8633,8633,"Corn","Menu","2016-07-20 23:19:53","2016-07-20","","Discarded","Over Production",1.6,"Pound",9
"8294",8634,8634,"Cheesy Scrambled Eggs","Menu","2016-07-21 13:33:33","2016-07-21","","Discarded","Over Production",3.1,"Pound",9
"8295",8635,8635,"Scrambled Eggs","Menu","2016-07-21 13:34:07","2016-07-21","","Discarded","Over Production",4.4,"Pound",9
"8296",8636,8636,"Pork Sausage Links","Menu","2016-07-21 13:34:58","2016-07-21","","Discarded","Over Production",4.6,"Pound",9
"8297",8637,8637,"Oatmeal Hot Cereal","Menu","2016-07-21 13:47:28","2016-07-21","","Discarded","Over Production",4.3,"Pound",9
"8298",8638,8638,"Buffalo Mac n' Chicken","Menu","2016-07-21 18:07:39","2016-07-21","","Discarded","Over Production",4.5,"Pound",9
"8299",8639,8639,"White Rice","Menu","2016-07-21 18:09:18","2016-07-21","","Discarded","Over Production",6.1,"Pound",9
"8300",8640,8640,"Chef's Choice Pasta du Jour","Menu","2016-07-21 18:10:02","2016-07-21","","Discarded","Over Production",3.4,"Pound",9
"8301",8641,8641,"Southwest Vegetable Wrap","Menu","2016-07-21 18:11:04","2016-07-21","","Discarded","Over Production",3.8,"Pound",9
"8302",8642,8642,"Sauteed Peppers","Menu","2016-07-21 18:11:44","2016-07-21","","Discarded","Over Production",1.3,"Pound",9
"8303",8643,8643,"Sauteed Onions","Menu","2016-07-21 18:12:09","2016-07-21","","Discarded","Over Production",1.3,"Pound",9
"8304",8644,8644,"Italian Sausage Links","Menu","2016-07-21 18:13:35","2016-07-21","","Discarded","Over Production",7.4,"Pound",9
"8305",8645,8645,"Meat Sauce","Menu","2016-07-21 18:14:27","2016-07-21","","Discarded","Over Production",2.3,"Pound",9
"8306",8646,8646,"Marinara Sauce","Menu","2016-07-21 18:14:50","2016-07-21","","Discarded","Over Production",2.7,"Pound",9
"8307",8647,8647,"Meatball Grinder","Menu","2016-07-21 18:16:02","2016-07-21","","Discarded","Over Production",8.9,"Pound",9
"8308",8648,8648,"Chipotle Ranch Grilled Chicken","Menu","2016-07-21 23:13:30","2016-07-21","","Discarded","Over Production",2,"Pound",9
"8309",8649,8649,"Roasted Vegetable Pasta","Menu","2016-07-21 23:13:59","2016-07-21","","Discarded","Over Production",3.3,"Pound",9
"8310",8650,8650,"Green Beans","Menu","2016-07-21 23:14:45","2016-07-21","","Discarded","Over Production",1,"Pound",9
"8311",8651,8651,"Slow Cooked Barbeque Beef Bris","Menu","2016-07-21 23:15:26","2016-07-21","","Discarded","Over Production",0.8,"Pound",9
"8312",8652,8652,"Chef's Choice Pasta du Jour","Menu","2016-07-21 23:16:54","2016-07-21","","Discarded","Over Production",1.4,"Pound",9
"8313",8653,8653,"Marinara Sauce","Menu","2016-07-21 23:18:46","2016-07-21","","Discarded","Over Production",0.4,"Pound",9
"8314",8654,8654,"Scrambled Eggs","Menu","2016-07-22 13:51:50","2016-07-22","","Discarded","Over Production",40,"Portion",9
"8315",8655,8655,"Cheesy Scrambled Eggs","Menu","2016-07-22 13:52:10","2016-07-22","","Discarded","Over Production",40,"Portion",9
"8316",8656,8656,"Hard Boiled Eggs","Menu","2016-07-22 13:52:31","2016-07-22","","Discarded","Over Production",12,"Portion",9
"8317",8657,8657,"Cream of Wheat","Menu","2016-07-22 13:52:53","2016-07-22","","Discarded","Over Production",30,"Portion",9
"8318",8658,8658,"English Pub Fish","Menu","2016-07-22 17:43:57","2016-07-22","","Discarded","Over Production",60,"Portion",9
"8319",8659,8659,"Chef's Choice Pasta du Jour","Menu","2016-07-22 17:50:09","2016-07-22","","Discarded","Over Production",60,"Portion",9
"8320",8660,8660,"Eggplant Caponata","Menu","2016-07-22 18:03:01","2016-07-22","","Discarded","Over Production",8,"Pound",9
