"428","Dessert","N,"Dinner","Friday","18","N,"N
"429","Dessert","N,"Dinner","Thursday","18","N,"N
"430","Dessert","N,"Dinner","Saturday","18","N,"N
"431","Gluten Free","N,"Dinner","Sunday","18","N,"N
"432","Gluten Free","N,"Dinner","Thursday","18","N,"N
"433","Gluten Free","N,"Dinner","Monday","18","N,"N
"434","Gluten Free","N,"Dinner","Tuesday","18","N,"N
"435","Gluten Free","N,"Dinner","Wednesday","18","N,"N
"436","Gluten Free","N,"Dinner","Friday","18","N,"N
"437","Gluten Free","N,"Dinner","Saturday","18","N,"N
"438","Grill","N,"Dinner","Sunday","18","N,"N
"439","Grill","N,"Dinner","Monday","18","N,"N
"440","Grill","N,"Dinner","Wednesday","18","N,"N
"441","Grill","N,"Dinner","Tuesday","18","N,"N
"442","Grill","N,"Dinner","Friday","18","N,"N
"443","Grill","N,"Dinner","Thursday","18","N,"N
"444","Grill","N,"Dinner","Saturday","18","N,"N
"445","Pasta","N,"Dinner","Sunday","18","N,"N
"446","Pasta","N,"Dinner","Monday","18","N,"N
"447","Pasta","N,"Dinner","Friday","18","N,"N
"448","Pasta","N,"Dinner","Tuesday","18","N,"N
"449","Pasta","N,"Dinner","Thursday","18","N,"N
"450","Pasta","N,"Dinner","Wednesday","18","N,"N
"451","Pasta","N,"Dinner","Saturday","18","N,"N
"452","Pizza","N,"Dinner","Sunday","18","N,"N
"453","Pizza","N,"Dinner","Wednesday","18","N,"N
"454","Pizza","N,"Dinner","Tuesday","18","N,"N
"455","Pizza","N,"Dinner","Monday","18","N,"N
"456","Pizza","N,"Dinner","Thursday","18","N,"N
"457","Pizza","N,"Dinner","Friday","18","N,"N
"458","Pizza","N,"Dinner","Saturday","18","N,"N
